invest,dir_like,time,film_fb_like,IMDB,Box_office,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Western
10000000,7,95,0,5.8,63319509,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20000000,7,85,981,5.8,32983713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,322,100,368,5.8,29392418,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22000000,13,87,0,5.8,11560259,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10000000,0,74,49,5.8,6491350,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
110000000,153,120,0,5.8,24004159,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,0,121,624,5.8,14545844,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6000000,8,95,289,5.8,2025238,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
5000000,24,94,24000,5.8,104007828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000000,456,111,24000,5.8,34964818,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4000000,24,94,309,5.8,2800000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,19,92,161,5.8,12836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000000,87,122,0,5.8,22000,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3800000,0,85,407,5.8,100669,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1400000,0,95,104,5.8,18435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1500000,38,104,0,5.8,3447339,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
500000,248,82,46000,5.8,98017,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
210000000,0,165,56000,5.7,245428137,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137000000,0,138,0,5.7,132122995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000000,13000,119,0,5.7,180011740,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
83000000,0,121,2000,5.7,66862068,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
115000000,165,100,0,5.7,131144183,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
95000000,719,119,0,5.7,73209340,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
70000000,14,106,995,5.7,17473245,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
53000000,473,118,0,5.7,55808744,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
70000000,36,100,0,5.7,17218080,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,708,140,26000,5.7,80574010,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40000000,0,110,956,5.7,33927476,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
60000000,124,87,20000,5.7,29136626,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
63000000,10,87,2000,5.7,53715611,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
68000000,82,102,15000,5.7,34350553,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55000000,394,92,10000,5.7,9483821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52000000,0,125,9000,5.7,110476776,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
65000000,99,98,0,5.7,67128202,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
50000000,0,101,0,5.7,25407250,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
48000000,148,102,881,5.7,93607673,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000000,0,113,1000,5.7,95149435,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
35000000,101,109,55000,5.7,86208010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,65,102,702,5.7,32853640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
40000000,18,116,470,5.7,30199105,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40000000,81,99,0,5.7,25117498,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39000000,36,93,478,5.7,30400000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,52,110,14000,5.7,41102171,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
34000000,287,124,852,5.7,23360779,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0
35000000,91,120,17000,5.7,134455175,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35000000,468,115,452,5.7,14587732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
35000000,453,109,10000,5.7,10499968,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35000000,125,105,0,5.7,13101142,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32000000,100,92,0,5.7,80197993,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28000000,11,100,0,5.7,20285518,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
25000000,650,118,0,5.7,30920167,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25000000,272,104,845,5.7,1089365,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56000000,0,113,20000,5.7,54540525,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000000,138,117,636,5.7,134904,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24000000,167,106,3000,5.7,65182182,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22000000,34,95,0,5.7,13555988,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
20000000,82,131,0,5.7,102922376,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20000000,30,118,2000,5.7,56398162,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
27000000,190,88,0,5.7,15988876,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20000000,52,97,16000,5.7,100292856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000,22,92,238,5.7,2119994,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
17000000,31,88,0,5.7,65535067,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18000000,8,106,265,5.7,64955956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
17000000,24,107,0,5.7,26284475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,0,94,3000,5.7,15155772,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
16000000,6,101,371,5.7,14108518,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
16000000,11,99,0,5.7,37882551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,12,85,175,5.7,12701880,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14800000,13,115,41000,5.7,66009973,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
14000000,10,95,530,5.7,25482931,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8500000,85,93,0,5.7,15171475,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10000000,25,81,262,5.7,6982680,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17000000,70,116,0,5.7,24397469,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10000000,3,101,242,5.7,1631839,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10000000,0,107,883,5.7,578527,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9000000,38,103,215,5.7,1530535,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9000000,3,96,0,5.7,162,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8000000,13,91,0,5.7,17843379,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6600000,70,112,0,5.7,37295394,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6000000,11,90,0,5.7,399611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4800000,0,90,30000,5.7,778565,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100000000,13000,119,0,5.7,180011740,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2000000,0,95,0,5.7,952620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2500000,0,100,140,5.7,71904,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4000000,49,91,0,5.7,36200000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2000000,85,98,0,5.7,7369373,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2000000,5,106,655,5.7,2436,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1000000,6,83,13000,5.7,31537320,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
930000,28,100,995,5.7,20186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,9,79,0,5.7,30500882,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
500000,6,100,60,5.7,31937,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35000000,453,109,10000,5.7,10499968,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
200000000,258,123,24000,5.6,116593191,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160000000,249,98,0,5.6,60655503,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
130000000,124,96,20000,5.6,33592415,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
130000000,167,92,0,5.6,131920333,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98000000,212,124,1000,5.6,11000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88000000,0,106,39000,5.6,78747585,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
90000000,0,114,0,5.6,60874615,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
80000000,503,116,0,5.6,19480739,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000000,545,105,20000,5.6,23219748,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70000000,72,112,0,5.6,70224196,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
70000000,0,110,0,5.6,42272747,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
60000000,545,109,0,5.6,80281096,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
70000000,541,116,792,5.6,30157016,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
68000000,29,105,617,5.6,35324232,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
50000000,0,121,0,5.6,22518325,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
30000000,179,103,0,5.6,25472967,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
70000000,51,116,12000,5.6,36931089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54000000,293,95,960,5.6,128769345,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
50000000,99,107,1000,5.6,20550712,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
55000000,11,107,610,5.6,16088610,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
54000000,94,110,0,5.6,75604320,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51000000,176,90,605,5.6,72601713,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50000000,9,95,2000,5.6,88658172,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49900000,234,102,18000,5.6,21557240,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50000000,0,87,255,5.6,6291602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45000000,18,107,0,5.6,60786269,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
45000000,58,95,743,5.6,52580895,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
70000000,326,101,0,5.6,22531698,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44000000,13,118,353,5.6,44834712,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38000000,150,115,0,5.6,39177215,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
38000000,43,102,689,5.6,24044532,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
37000000,0,107,0,5.6,44867349,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33000000,221,75,0,5.6,57651794,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35000000,2,76,538,5.6,19447478,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
34000000,46,114,314,5.6,6543194,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33000000,160,105,4000,5.6,34014398,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35000000,16,89,0,5.6,21784432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,65,88,0,5.6,19316646,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
60000000,45,103,445,5.6,668171,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27000000,49,82,2000,5.6,31768374,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25000000,0,80,329,5.6,39399750,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
17000000,108,104,0,5.6,35143332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000000,7,101,0,5.6,35000629,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000000,24,99,10000,5.6,24042490,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
25000000,21,107,377,5.6,16118077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000000,219,115,0,5.6,15045676,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
33000000,160,105,4000,5.6,34014398,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
24000000,126,95,876,5.6,16964743,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23000000,12,88,153,5.6,13019253,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22000000,25,170,15000,5.6,59696176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,13,101,401,5.6,15408822,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22000000,212,108,0,5.6,12232937,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20000000,0,107,48000,5.6,7268659,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
19000000,37,93,0,5.6,40846082,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
18000000,7,109,0,5.6,22927390,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17000000,13,99,0,5.6,72219395,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
20000000,52,90,12000,5.6,45670855,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
17000000,36,96,2000,5.6,37939782,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17000000,33,86,16000,5.6,27854896,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
17000000,39,98,320,5.6,22734486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,22,96,492,5.6,15427192,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
15000000,0,113,1000,5.6,55184721,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000,357,106,0,5.6,35007180,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
15000000,745,97,251,5.6,11614236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,6,91,647,5.6,8080116,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,212,113,0,5.6,17149,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10000000,7,98,744,5.6,30306281,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,9,96,398,5.6,6044618,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10000000,4,92,208,5.6,3060858,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8550000,422,119,713,5.6,4992159,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8000000,0,108,559,5.6,34746109,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
8000000,3,97,0,5.6,16699684,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8000000,200,109,494,5.6,336456,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
6900000,13,101,10000,5.6,31607598,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5500000,0,116,0,5.6,50382128,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4500000,0,104,575,5.6,23031390,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8500000,9,95,22000,5.6,131175,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1800000,13,87,0,5.6,40990055,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1000000,56,84,387,5.6,1950218,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000,74,112,706,5.6,96734,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
825000,14,95,409,5.6,15278,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
600000,16,106,12,5.6,171988,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60000,32,82,0,5.6,40557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,217,82,812,5.6,30084,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
165000000,776,120,67000,5.5,102315545,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
155000000,0,206,0,5.5,34293771,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
144000000,176,116,62000,5.5,118099659,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
140000000,295,126,24000,5.5,31141074,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120000000,386,115,65000,5.5,292298923,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
110000000,67,103,31000,5.5,142614158,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
100000000,80,98,0,5.5,148383780,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
95000000,44,102,16000,5.5,17176900,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92000000,368,94,0,5.5,125305545,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
90000000,221,113,0,5.5,100018837,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95000000,101,117,0,5.5,65653758,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70000000,0,116,0,5.5,152149590,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68000000,759,136,4000,5.5,33685268,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
60000000,54,104,1000,5.5,139225854,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
63000000,25,95,0,5.5,108012170,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
60000000,41,92,886,5.5,104148781,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60000000,0,113,0,5.5,109176215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,55,100,0,5.5,90341670,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
60000000,192,107,12000,5.5,7605668,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
56000000,163,95,0,5.5,113006880,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
62000000,45,93,0,5.5,25857987,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53000000,17,89,361,5.5,45207112,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
52000000,13,104,846,5.5,23020488,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
55000000,644,104,669,5.5,42610000,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
50000000,71,104,15000,5.5,10706786,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48000000,119,84,0,5.5,110000082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,126,101,0,5.5,82931301,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000000,72,110,0,5.5,67061228,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000000,0,116,0,5.5,89138076,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40000000,643,103,0,5.5,37752931,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
38000000,11,98,168,5.5,22770864,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,57,101,0,5.5,10268846,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35000000,165,96,0,5.5,183125,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
33000000,43,101,742,5.5,51758599,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
144000000,176,116,62000,5.5,118099659,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30000000,277,100,654,5.5,11900000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
25000000,29,97,0,5.5,48237389,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24000000,192,88,13000,5.5,25003072,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33000000,163,105,800,5.5,132541238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,8,124,0,5.5,37672350,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35000000,17,91,0,5.5,30079316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33000000,10,83,676,5.5,8326035,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22000000,3,100,217,5.5,121972,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20000000,17,91,0,5.5,41867960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18000000,6,105,0,5.5,8508843,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000,80,107,300,5.5,7156725,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17000000,219,160,0,5.5,273420,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
15000000,23,110,0,5.5,30102717,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000000,11,94,466,5.5,22189039,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
15000000,119,84,673,5.5,17411331,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
15000000,9,94,816,5.5,8735529,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15800000,5,108,489,5.5,109306210,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,71,101,0,5.5,51527787,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14000000,9,99,0,5.5,38048637,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
12000000,365,100,902,5.5,4884663,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7000000,7,98,0,5.5,23838,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
10000000,13,101,0,5.5,55865715,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
12000000,27,103,0,5.5,28435406,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000000,15,100,767,5.5,16247775,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10000000,434,95,0,5.5,8460995,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10000000,60,111,0,5.5,3333823,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10000000,7,91,370,5.5,19348,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,387,99,143,5.5,127144,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6000000,4,84,9000,5.5,5895238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4700000,365,101,0,5.5,8025872,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80000000,301,104,0,5.5,79363785,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1000000,4,97,793,5.5,62480,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
750000,243,101,0,5.5,77501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500000,101,97,566,5.5,15180000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
176000000,0,127,44000,5.4,47375327,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175000000,293,96,2000,5.4,100289690,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
150000000,25,88,0,5.4,21379315,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
120000000,50,77,459,5.4,64736114,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
110000000,6,76,304,5.4,50026353,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
105000000,67,105,0,5.4,71017784,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
100000000,541,121,0,5.4,184031112,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100000000,52,102,0,5.4,49392095,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
90000000,81,104,2000,5.4,47474112,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
35000000,87,100,1000,5.4,73023275,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
75000000,126,100,0,5.4,47000485,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
70000000,84,97,531,5.4,33105600,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
70000000,0,133,11000,5.4,7097125,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
35000000,4,102,0,5.4,5932060,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
65000000,545,96,32000,5.4,42345531,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
60000000,163,94,781,5.4,82569532,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60000000,32,94,0,5.4,60573641,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60000000,14,92,1000,5.4,50024083,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55000000,39,92,5000,5.4,105263257,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
40000000,65,100,779,5.4,19118247,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45000000,49,110,0,5.4,57362581,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
45000000,13,86,916,5.4,25200412,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
40000000,15,99,0,5.4,15279680,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40000000,71,117,0,5.4,70100000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
42000000,308,100,20000,5.4,37652565,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
37000000,488,105,11000,5.4,20991497,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35200000,0,95,638,5.4,37788228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,0,88,0,5.4,112692062,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
35000000,12,88,0,5.4,49474048,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35000000,212,103,0,5.4,40687294,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
35000000,31,91,0,5.4,10214013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000000,32,94,0,5.4,24268828,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
